typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9.713","true","8","kg","11463","false","11463","false","0","false",,"266307.893","266307.893","2","false","true",
"C","A","20240101","2024","52","2024","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","161","false","5","u","161","false","496558.161","true","0","false",,"8685688.236","8685688.236","4","false","true",
"C","A","20240101","2024","52","2024","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","6250","false","0","false",,"158456.651","158456.651","0","false","true",
"C","A","20240101","2024","52","2024","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","169123","false","5","u","169123","false","464243223.92","true","0","false",,"8120442322","8120442322","4","false","true",
"C","A","20240101","2024","52","2024","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","46","false","5","u","46","false","88819","false","0","false",,"1030292.852","1030292.852","0","false","true",
"C","A","20240101","2024","52","2024","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","5","u","4","false","7619","false","0","false",,"141103","141103","0","false","true",
"C","A","20240101","2024","52","2024","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","6","false","6484","false","0","false",,"175698.527","175698.527","0","false","true",
"C","A","20240101","2024","52","2024","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20117.257","true","-1","N/A","0","false","30532667","false","0","false",,"503284550.837","503284550.837","2","false","true",
"C","A","20240101","2024","52","2024","554","NZL","New Zealand","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","163","false","5","u","163","false","506370.96","true","447704","false",,"8857331.597","8857331.597","4","false","true",
"C","A","20240101","2024","52","2024","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6775","false","5","u","6775","false","11051048","false","0","false",,"71471451.424","71471451.424","0","false","true",
